transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,root_cause_confidence,recovery_probability,recovery_direction,decision,decision_confidence,decision_reason
TXN_009718,2824.45,network_error,1,0.5618,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7148,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009721,966.47,network_error,1,0.6269,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7789,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009722,170.1,bank_declined,2,0.4577,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2416,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009723,1918.6,insufficient_funds,1,0.4302,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.1707,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009729,838.42,bank_declined,2,0.516,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2526,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009730,6489.38,bank_declined,1,0.4884,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3287,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009732,579.64,authentication_failure,2,0.4982,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.2038,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009736,7074.66,bank_timeout,3,0.4751,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.2462,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_009737,3181.09,insufficient_funds,1,0.5173,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.346,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009740,1540.11,bank_declined,2,0.4675,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2205,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009741,1989.89,authentication_failure,1,0.679,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6231,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009747,7953.72,bank_timeout,1,0.571,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7232,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009752,14557.72,network_error,2,0.565,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5135,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009753,1277.89,bank_declined,1,0.4731,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3803,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009757,1348.83,authentication_failure,1,0.6697,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6361,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009758,1393.96,bank_declined,1,0.6056,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5609,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009759,2065.64,bank_declined,1,0.5775,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5267,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009762,4032.58,authentication_failure,1,0.6282,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.4894,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009771,5557.81,bank_timeout,1,0.7023,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8555,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009772,16893.51,expired_card,1,0.5516,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.2144,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009773,6614.79,bank_timeout,1,0.6817,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8391,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009774,358.34,authentication_failure,1,0.5344,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4268,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009777,2897.57,authentication_failure,1,0.6839,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6494,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009780,4010.8,authentication_failure,1,0.6565,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6294,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009790,1422.33,bank_declined,2,0.3919,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.1584,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009791,1253.37,authentication_failure,1,0.4342,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3664,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009795,6226.33,bank_declined,1,0.5515,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4261,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009800,1342.41,bank_declined,2,0.5325,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3963,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009801,1680.95,bank_timeout,2,0.4668,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4662,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009802,6390.52,bank_timeout,1,0.5332,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6655,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009807,3820.84,network_error,1,0.529,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7577,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009812,1835.03,network_error,2,0.5599,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6236,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009814,4493.41,network_error,1,0.6689,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8033,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009815,9150.2,bank_timeout,1,0.6388,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7489,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009817,4911.78,network_error,2,0.5617,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6367,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009823,256.05,insufficient_funds,1,0.512,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3255,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009829,3486.2,bank_timeout,3,0.4544,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.2731,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_009831,15417.71,bank_declined,2,0.5271,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2468,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009832,3275.6,bank_timeout,2,0.4939,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.462,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009835,2015.01,network_error,1,0.6235,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7968,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009838,653.79,bank_timeout,1,0.5393,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7172,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009841,1252.22,bank_timeout,1,0.5898,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7687,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009845,3563.28,authentication_failure,2,0.5581,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.2752,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009848,2667.43,authentication_failure,1,0.601,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5546,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_009849,6187.72,bank_timeout,1,0.6174,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.849,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009850,2501.78,bank_timeout,2,0.5098,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.5125,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009853,3810.66,bank_timeout,2,0.4479,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4216,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009854,1314.34,network_error,1,0.5476,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8137,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009857,433.23,expired_card,1,0.5197,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3646,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009860,2788.99,bank_timeout,2,0.475,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4125,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_009861,376.62,bank_declined,1,0.4688,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5336,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009863,4849.74,insufficient_funds,1,0.4181,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2125,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009865,5422.78,bank_declined,2,0.544,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3451,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009866,6433.74,bank_declined,2,0.5345,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2804,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009871,2359.11,network_error,1,0.586,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7924,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009873,4961.99,network_error,1,0.5965,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8256,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009874,1746.56,authentication_failure,1,0.5682,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4727,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009877,2169.52,bank_declined,1,0.6185,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5572,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_009878,725.02,bank_declined,1,0.4551,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3745,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009880,5439.79,insufficient_funds,1,0.4871,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3173,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009882,1832.15,bank_timeout,1,0.5616,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7752,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009895,1185.21,bank_timeout,1,0.6911,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8622,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009897,550.48,authentication_failure,1,0.4807,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4016,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_009898,2963.04,bank_timeout,1,0.6089,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7985,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009899,740.71,network_error,2,0.5093,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5205,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009902,7225.58,expired_card,1,0.6239,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3264,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009910,3573.46,network_error,2,0.5606,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5229,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_009912,3017.57,insufficient_funds,1,0.6138,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3507,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009915,2381.59,bank_timeout,1,0.5952,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8365,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009917,3563.71,network_error,1,0.6543,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8256,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009919,4174.8,bank_declined,2,0.4426,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.1683,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_009921,2533.87,network_error,1,0.6272,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8073,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009922,626.35,bank_timeout,3,0.4778,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.4313,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_009924,3461.35,bank_timeout,1,0.68,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8595,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_009926,2259.53,authentication_failure,1,0.6459,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6289,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
